URL,Ubicación,Precio ARS,Precio USD,Sup. cubierta,Dormitorios,Antigüedad,Baños,Ambientes,Cocheras,Toilettes,Sup. terreno,Expensas,Estado,Disposición,Orientación,Tipo de local,Sup. total,Plantas,En Edificio,Antiguedad,Apto profesional,Seguridad,Permite mascota,Tipo de Baño,Longitud del frente,Longitud del fondo,Superficie Total,Sup. descubierta,Longitud del Frente,Longitud del Fondo,Habitaciones,FOT,Altura Techo,Agua corriente,Tipo de cochera,Tipo de cobertura,Tipo de acceso,Tipo de Terreno,Sup. Total,Tipo de coche,Galería/Shopping,Toilletes,Superficie cubierta,Descripción,Cantidad baños,Sup. Cubierta,Pileta
https://www.argenprop.com/departamento-en-alquiler-en-palermo--12670141,URIARTE entre GUEMES y CHARCAS,,1,35  m² Cubierta,,,1 baño,,,,,No se encontraron expensas,,,,,,,,3 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-1-ambiente--12484812,URIARTE al 2300,,1,39  m² Cubierta,,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--12924946,MARIO BRAVO Y CORDOBA -ALQUILER TEMPORAL MENSUAL - IDEAL ESTUDIANTES U.P - PATIO,,500,,,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-nuevo-3-ambientes--13067820,DEMARIA al 4700,,1,86  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,+ $98.000 expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--11378747,Fray Justo Santa Maria de Oro 2100,,,116  m² Cubierta,,A Estrenar,1 baño,,,,,+ $1 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-8-ambientes--13180009,Juez Tedín 3100,,5,268  m² Cubierta,4 dormitorios,,3 baños,8 ambientes,2 cocheras,1 toilettes,,+ $180.000 expensas,,,Norte,,,,,38 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-soho--11338477,Oro al 2100,,,238  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13294184,Gelly al 3600,,650,30  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13440272,"Av Santa Fe 4900, Piso 7",,,37  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $12.900 expensas,Bueno,Lateral,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--13924839,Avenida Santa Fe al 5000,,1,104  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,,,,+ $60.000 expensas,,,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--13751997,Coronel diaz al 1700,,650,,3 dormitorios,,2 baños,4 ambientes,,,,+ $60.000 expensas,,,,,,,,35 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--13803450,Salguero Y Charcas,,900,,,,,Monoambiente,,,,No se encontraron expensas,,,,,,,,A Estrenar,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--14086892,Figueroa Alcorta  al 3300,,2,,2 dormitorios,,3 baños,3 ambientes,1 cocheras,,,+ $160.000 expensas,,,,,,,,28 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--12000384,Soler 6000,,800,40  m² Cubierta,,10 años,1 baño,Monoambiente,,,,+ $29.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-4-ambientes--12120891,Humboldt 2000,,3,98  m² Cubierta,3 dormitorios,,3 baños,4 ambientes,,,,+ $70.000 expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12447448,JULIAN ALVAREZ al 2300 4AMB  AMOBLADO C/DEPENDENC. 90Mts,,1,,3 dormitorios,,1 baño,4 ambientes,,,,+ $21.000 expensas,,,,,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--12271449,GELLY 3600,,,500  m² Cubierta,4 dormitorios,,4 baños,5 ambientes,3 cocheras,,,No se encontraron expensas,Excelente,Frente,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--14154826,Dorrego al 1700,,800,40  m² Cubierta,,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,5 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/terreno-en-alquiler-en-palermo--13129113,Paraguay   al 4500,,1,,,,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,8  mts Frente,36  mts Fondo,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-6-ambientes--12590778,Demaria al 4400,,2,180  m² Cubierta,3 dormitorios,,2 baños,6 ambientes,1 cocheras,,,+ $115.000 expensas,,,,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--14366045,Avenida Cerviño 3700,,1,87  m² Cubierta,3 dormitorios,,3 baños,4 ambientes,1 cocheras,,,+ $68.000 expensas,,,,,,,,45 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13028694,"Cnel Charlone 200, Piso 6",,,42  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $13.729 expensas,Excelente,Contra frente,,,,,,34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--12689121,Mario Bravo y Gorriti,,600,40  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--14368043,CONVENCION  al 1900,,1,36  m² Cubierta,,,,2 ambientes,,,,No se encontraron expensas,,,,,,,,8 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-palermo-soho--13860183,Uriarte 1600,,,,,,,,,,,No se encontraron expensas,Bueno,,,Via Pública,,,En edificio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--13284733,Aguero al 1000,,,180  m² Cubierta,,40 años,2 baños,,,,,+ $49.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--14413316,Avenida Dorrego 2600,,700,51  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,+ $32.365 expensas,,,,,,,,29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--11338491,Oro al 2100,,,364  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12038877,MALABIA 2400,,3,100  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,1 cocheras,,,No se encontraron expensas,Excelente,Contra frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-soho--12692651,Oro al 2100,,13,650  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-4-ambientes--12864778,Avenida Coronel Diaz 2100,,6,230  m² Cubierta,3 dormitorios,,3 baños,4 ambientes,2 cocheras,,,No se encontraron expensas,,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--12977913,LEVENE RICARDO DR. 900,,6,340  m² Cubierta,4 dormitorios,,3 baños,5 ambientes,2 cocheras,,,+ $249.182 expensas,Excelente,Frente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--13242062,Bulnes al 2700,,2,80  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,+ $50.000 expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12794869,Republica Arabe Siria 2700,,3,213  m² Cubierta,3 dormitorios,,4 baños,4 ambientes,2 cocheras,,,+ $140.000 expensas,Excelente,Frente,Norte,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--10729725,Humboldt 2000,,2,100  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,1 cocheras,,,No se encontraron expensas,Muy Bueno,Contra Frente,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-3-ambientes--13010162,Fitz Roy al 1900,,1,80  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,,,,No se encontraron expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--12984430,Juramento y 3 de febrero,,,20  m² Cubierta,,,,Monoambiente,,,,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-palermo-hollywood-6-ambientes--12863462,Soler al 5600,,2,180  m² Cubierta,5 dormitorios,17 años,3 baños,6 ambientes,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-botanico--8316553,Avenida Santa Fe al 3500,,26,3.600  m² Cubierta,,A estrenar,10 baños,,,,,+ $60.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--14400871,"Manuel Jose Baez 600, Piso 6",,550,52  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,1 toilettes,,+ $51.288 expensas,Excelente,Contra frente,Noreste,,,,,12 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-nuevo-3-ambientes--13061513,Cerviño al 4500,,2,128  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,+ $77.000 expensas,,,,,,,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-8-ambientes--11835804,Ravignani al 1700,,5,640  m² Cubierta,,A Estrenar,6 baños,8 ambientes,1 cochera,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-palermo-chico-10-ambientes--11084309,Eduardo Costa al 3000,,12,900  m² Cubierta,5 dormitorios,45 años,5 baños,10 ambientes,5 cocheras,,,No se encontraron expensas,,,Sudoeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--14397248,M Ugarte 3700,,490,62  m² Cubierta,2 dormitorios,,,3 ambientes,,,,No se encontraron expensas,Muy Bueno,,,,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--13350063,Cnel Niceto Vega al 5600,,650,46  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-botanico-5-ambientes--13236630,Av General Las Heras  al 3800,,3,330  m² Cubierta,3 dormitorios,,3 baños,5 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,76 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-3-ambientes--13250858,RUGGIERI SILVIO L. 2900,,1,92  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,No se encontraron expensas,Excelente,Contra frente,Oeste,,,,,18 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-palermo-5-ambientes--12554677,Juez Estrada al 2700,,4,378  m² Cubierta,4 dormitorios,80 años,2 baños,5 ambientes,3 cocheras,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13393219,Amenabar 0,,1,45  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,5 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14395297,Av. Cerviño  y Ugarteche,,480,48  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $35.000 expensas,,,,,,,,15 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--14317521,Cramer al 1600,,400,40  m² Cubierta,1 dormitorio,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--12692633,Oro al 2100,,1,80  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--12692678,Republica Arabe Siria al 3000,,1,50  m² Cubierta,,A Estrenar,2 baños,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--12692644,Oro al 2100,,4,238  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--12814149,Dorrego  2579 9º,,950,64  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $53.763 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13755655,Thames 2300,,900,45  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $40.000 expensas,,,,,,,,3 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14083869,Niceto Vega al 5100,,500,40  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--12814149,Dorrego  2579 9º,,950,64  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $53.763 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--14406917,Avenida General Las Heras 3800,,1,154  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,1 cocheras,1 toilettes,,+ $130.000 expensas,,,,,,,,58 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-castores-5-ambientes--14122029,"Los Castores, Nordelta 100",,3,470  m² Cubierta,4 dormitorios,A Estrenar,5 baños,5 ambientes,,,,No se encontraron expensas,Excelente,,Noreste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-1-ambiente--12952188,Oro al 2100,,1,53  m² Cubierta,,A Estrenar,,Monoambiente,,,,+ $15.000 expensas,,,,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-soho-1-ambiente--11779173,Oro al 2100,,,323  m² Cubierta,,A Estrenar,3 baños,Monoambiente,,,,+ $70.500 expensas,,,Noreste,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-palermo--13765535,Fray Justo Santa María de Oro 1700,,1,,,1 año,1 baño,,,,,+ $20.000 expensas,,,,,72  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13028430,Av. Chenaut 1900,,880,56  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,23 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-palermo--14366362,Soler al 5000,,,,,50 años,2 baños,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--14398040,Lavalle al 4000,,1,48  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--6723936,Av. del Libertador 4400,,6,400  m² Cubierta,4 dormitorios,,5 baños,5 ambientes,3 cocheras,,,+ $102.000 expensas,Excelente,Frente,Este,,,,,25 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--11995075,Av del libertador  al 5400,,2,150  m² Cubierta,3 dormitorios,,4 baños,4 ambientes,1 cocheras,,,+ $160.000 expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--13179978,Avenida Cordoba 626,,,135  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--12044980,AV. LOS INCAS al 3300,,4,290  m² Cubierta,4 dormitorios,,4 baños,5 ambientes,2 cocheras,,,No se encontraron expensas,,,,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-3-ambientes--14312906,"Beruti 4600, Piso 10",,1,90  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,+ $70.000 expensas,Bueno,Frente,Este,,,,,5 años,,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-las-canitas-1-ambiente--14377252,Migueletes 700,,,,,,1 baño,,,,,+ $16.000 expensas,,,,,48  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-palermo--13288696,CORDOBA AV. 5400,,,,,,,,,,,No se encontraron expensas,Bueno,,,Via Pública,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano--12521642,Juramento al 1700,,7,432  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-4-ambientes--12604368,Cuba al 1700,,1,89  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-soho-1-ambiente--13308728,Oro al 2100,,2,114  m² Cubierta,,A Estrenar,1 baño,Monoambiente,,,,+ $50.000 expensas,,,,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--14122080,SCALABRINI ORTIZ al 1400,,,63  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,+ $40.000 expensas,,,,,,,,8 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14331837,Godoy Cruz 2900,,350,33  m² Cubierta,,,1 baño,Monoambiente,,,,+ $52.000 expensas,,,,,,,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-3-ambientes--13794519,"San Benito De Palermo 1600, Piso 1",,,92  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,1 toilettes,,+ $80.000 expensas,Muy Bueno,Frente,,,,,,50 años,,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14025789,Paraguay 4700,,650,37  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $18.000 expensas,,,,,,,,53 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--14207545,Arcos al 2500,,540,38  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14025789,Paraguay 4700,,650,37  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $18.000 expensas,,,,,,,,53 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-palermo-hollywood-4-ambientes--12738211,Humboldt 1800,,1,140  m² Cubierta,2 dormitorios,A Estrenar,1 baño,4 ambientes,,,200  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--12658264,Migueletes al 1100,,7,335  m² Cubierta,4 dormitorios,,5 baños,5 ambientes,4 cocheras,,,+ $190.000 expensas,,,,,,,,25 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13277634,AV DEL LIBERTADOR 8500,,,50  m² Cubierta,1 dormitorio,,,2 ambientes,,,,+ $50.000 expensas,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--11992053,FIGUEROA ALCORTA PRES. AV. 3000,,1,150  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,1 cocheras,,,+ $148.000 expensas,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--13921984,Maure al 2300,,550,49  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $48.000 expensas,,,,,,,,6 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--14353927,Olleros 1800,,,58  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,,1 toilettes,,+ $45.000 expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano-1-ambiente--12705003,PISO 2 - UNIDAD 02 - AV. DEL LIBERTADOR 6328,,1,70  m² Cubierta,,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-botanico-1-ambiente--12618208,Av. Las Heras al 3300,,8,509  m² Cubierta,,A Estrenar,5 baños,1 ambiente,4 cocheras,,,+ $150.000 expensas,,,,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--13925370,Arce 400,,700,43  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $35.000 expensas,,,,,,,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--12815907,CLAY 2800,,800,65  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $43.500 expensas,Muy Bueno,Frente,Sudoeste,,,,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-belgrano-7-ambientes--11623886,O`Higgins 1300 esquina Aguilar.,,5,500  m² Cubierta,4 dormitorios,24 años,4 baños,7 ambientes,2 cocheras,,337  m² Construible,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--13081967,Arcos al 1100 - Black Arcos,,790,51  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,A Estrenar,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-soho-1-ambiente--14263883,Oro al 2100,,2,114  m² Cubierta,,A Estrenar,,Monoambiente,,,,+ $39.000 expensas,,,,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-palermo--13741640,dorrego al 2500,,,,,A Estrenar,1 baño,,,,,+ $39.000 expensas,,,,,38  m² Total,1 planta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-3-ambientes--14312906,"Beruti 4600, Piso 10",,1,90  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,+ $70.000 expensas,Bueno,Frente,Este,,,,,5 años,,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14331837,Godoy Cruz 2900,,350,33  m² Cubierta,,,1 baño,Monoambiente,,,,+ $52.000 expensas,,,,,,,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
